TRI_FACILITY_ID,REGION,FAC_LONGITUDE,FAC_LATITUDE
00951HLSMDRD2KM,2,661415,182429
28115CRSBRPOBOX,4,804902,353530
45365STLLC2640C,5,841201,401652
33605MCLC0848MC,4,822631,275656
47670HNSNM901SO,5,873427,382044
74477LBRGP1300N,6,952248,355841
85009SCHFF420S1,9,1120600,332631
37062FRNCS726FA,4,870750,365810
44104CLVLN7000C,5,813830,412940
42348HWSVL2884R,4,864642,375616
91730PRCHM10825,9,1173401,340519
75671FCLTY1400W,6,941903,323123
68847CLMNP125AI,7,985836,405021
53573MSCDPPOBOX,5,0,0
98444DRHMC24181,10,1222800,470930
07410MCNTH2010M,2,740530,405630
49509HGRWD1211J,5,854202,425629
27260KNNDY1203C,4,800113,355635
07032STNSN2HACK,2,404758,740658
34616JFFYR411SG,4,,
11735HLBRC2090R,2,782725,113225
74107PRMFX2500S,6,960113,360722
17356ZLLBRCHURC,3,763618,395406
97814BHLNM40002,10,1175017,444659
50704JHNDR3500E,7,921543,423120
03801DTGNR2460L,1,704730,430230
75603JLMMRRT12H,6,944909,350023
53573WSCNS810NE,5,902600,431200
61723HPKNS303SW,5,890743,413048
03051HDCCR21FLA,1,712550,424330
20743MDTLN4656A,3,764015,394052
53590HLLMN501SB,5,891234,431219
06437BRNNG385LO,1,724143,411757
46514WLTRP25416,5,855718,414328
07005RFLLC353PO,2,742537,405555
24210STRLNNORWO,3,815400,344430
92665WSTLN226WC,9,1175700,335200
7600WPLNTX1227B,6,,
47802THWSTPRAIR,5,872522,392628
15530SNYDRPOBOX,3,785526,335517
8504WSLJTL561WV,9,,
43015THGNR407CU,5,830505,401710
38704CLDWL2590O,4,915854,332500
85043PNNRC306S4,9,1120926,332643
53963CMTCH401IN,5,884338,433702
85021RZNMR2017W,9,1120347,331959
17033HBRSC925RE,3,763847,401720
5102WKNTNT81MAI,7,,
48079JHNBW300OA,5,822900,424800
90018JHNBY300E3,9,1174930,332630
1760WNTNLB1596M,3,,
75220RLPLT10535,6,965259,325212
51041DMNDVINDUS,7,960331,425938
04102HPHDN349PA,1,701027,433052
29670WSTNG116WE,4,824615,343812
4654WRCTRL5179C,5,,
06078HPHDN1250E,1,724250,415630
97055WCBMP36600,10,1221815,452408
51054GPRCSBOX20,7,962153,421815
08360HSMRT1149S,2,745748,393006
04092SPNNK225WA,1,702100,434105
47374WHTWT2000U,5,845343,394810
06032HMLTN1690N,1,725200,414230
87102CCCLD205MA,6,,
83605WSTRN200NK,10,1164204,434012
28216HRTGN4132P,4,805230,351700
64161HRTGN8525N,7,942900,390904
29223MBCNT1DIES,4,815725,340831
5125WSXCNT114NM,7,,
76066CMBRCROUT1,6,980306,324100
48234MRKVT3775E,5,830216,422632
60013PRPNT100IN,5,881248,421335
54407LDCST9531H,5,,
92343MCSTR760WA,9,1165815,334451
93013HLLSR1170M,9,1192930,342335
29445MBYCRHIGHW,4,795548,325902
01886WSTFR12NOR,1,712800,423544
72396HLSTDHWY1N,6,904705,351345
47446LHGHP121NO,5,862700,384400
95616BTRCH1111C,9,1214440,383413
49087JHNBW400S1,5,853730,420730
76140HLLBR1100E,6,971900,323752
73008CPTLV5500P,6,973838,353232
08648MTLLT6LITH,2,744242,401616
20710SCRTY43014,3,765515,385329
06418THCRL101WA,1,730345,411845
76208SFTYK1722C,6,970453,331415
66044HLLMR101MC,7,951532,385902
51503WSTWT25729,7,955052,411357
90221WSTRN1000S,9,1181219,335309
60638JFFRS6550S,5,874450,414625
47371JYPRDRR4BO,5,845836,402717
60047JYRHG800NO,5,880414,421239
17740THWSTCEMET,3,771622,411152
49201JCPLT504EA,5,842326,421341
55102JCBSC882W7,5,930705,455330
79563WSTTX3MINO,6,995230,322930
13619JMSRV695WE,2,753714,435902
18966JDSYS1120I,3,750223,400942
72901WLDNW711NA,6,942200,352000
15466WLLNDMILLS,3,795320,400445
5442WCMMDR337LI,5,,
54601LTCNT2191W,5,911322,434702
43512DFNCS1090P,5,842230,411645
29461NTTCR1BELT,4,800100,331100
10454CSTLL939E1,2,735427,404804
46750WSTRN1870R,5,553055,405212
60505SSNDX1600M,5,,
45431DYTNN1880R,5,841723,394515
48228WSLYQ18940,5,831325,422214
17101HRSYC301SC,3,765218,401538
69334THWSTWEST8,7,1031915,414130
45015TRRYH8STAN,5,843039,392032
02761JWLDC117SW,1,712005,415842
44707SCSTN722MU,5,,
44139DVSCN30301,5,812700,412100
90012WSTRN1440N,9,1181359,340342
39730MRCNCDARRA,4,883237,324808
45662PRTSM2400E,5,825800,384420
45409DYTNW1361M,5,841322,394430
63110DZRMF4483D,7,901535,383815
54935WLLSM26SBR,5,882715,434639
98903WSTRN3401W,10,1203320,463410
54481JRNSH5555J,5,893002,442001
28306WSTRN107TO,4,785511,345831
07474JRSYSBURGE,2,741536,405410
53404WSTRN1220M,5,874745,424345
7702WFLTNP32BEN,6,,
48197JMSRV1000N,5,833728,412520
47546JSPRPW12TH,5,865640,382240
08094DCRXXMALAG,2,750215,292430
14702JMSTWPOBOX,2,791136,420645
21740JMSND55MAP,3,774255,393906
04037DRBRN80POR,1,705744,440045
7703WSMMNF13312,6,,
17601DTCNN1811R,3,762118,400535
53014CHLTN300BR,5,880928,440214
53204MRCNB710WN,5,875512,430123
94710DVLNP700AL,9,1221755,375152
55411JPSLS30NOR,5,931634,450044
97140WLLNS14440,10,1224939,452256
19020LFTCH100PA,3,745123,400551
14151MRCNL99WAL,2,785130,430046
30528TLNNCHWY12,4,834545,343515
60714DMSLV6310W,5,875346,420204
93638CNNDG22004,9,1200727,370415
39422GRGPCHWY15,4,891702,315722
34614STHDW16301,4,822824,283837
30337DRYDN4461W,4,842740,333800
4834WSPRRM247AU,5,0,0
21801KLMCR2250N,3,753412,382530
13305BSCSCMAINS,2,752626,435353
52732QNTMCUSHWY,7,901650,414620
77007CFFRC4444C,6,952412,294618
37311SPCLT2018K,4,845315,350815
76031DPCND601IN,6,972431,322308
83336JRSMPHIGHW,10,1134533,423303
38654TRTMP11222,4,894727,345914
17601JHNSN1838C,3,761425,400300
52742TWMGN306IN,7,905508,422216
36274WHDKYHWY22,4,,
4807WBWBLL1928W,5,,
5488WWSCNS461WE,5,,
70764SFTYK32655,6,912107,301009
22942LDDMN3352K,3,,
7563WBLLDG48PR8,6,,
30176NCBLD125PE,4,851728,334438
27264BRYTN220SW,4,795907,355511
20842DCKRS21200,3,772810,391225
13605GRTLK23PHE,2,760200,434830
98801SMPLT315WO,10,1201833,472546
39180NTRGY770KE,4,905518,321653
01840CTLNC400CA,1,0,0
47404HLLSG4495W,5,863530,391040
44044BPXPL12545,5,820056,411820
7704WCMXCN22HLM,6,,
97838JRSMPHINKL,10,1191812,473015
00785CHMSRRD3KM,2,660733,181142
48116THRMF815NS,5,834718,423220
28396JPSTV1407R,4,792536,345549
1415WMDLND64YUN,2,,
85034WHTLC361EU,9,,
36108STHST1133W,4,862140,322105
71603GRNFL3201W,6,921000,341500
77087HMPLT6035P,6,951834,294039
75247DPNTD8510A,6,965104,325048
64836FRDSFHIGHW,7,941850,370605
73179VNWTR3320S,6,973912,352554
39145MLTTCHWY80,4,894805,321902
37601FLRCT915RI,4,821909,362230
31909JHWLL6969J,4,845215,323248
90220BLLND333WA,9,1181203,335453
19713RDLLS575BE,3,754412,393848
53014THRML476CL,5,881030,440230
76086VGRTN1050V,6,974856,324640
8821WRTSGS32756,6,,
59270HLLYSEASTH,8,1040806,474301
72450SNBNT1600J,6,902855,365020
60614TRNSL2615N,5,874013,415513
23461SNVYF1912R,3,755739,364720
90054FSHRM5332S,9,1181345,335909
7737WCMXCN24423,6,,
49548LNPLS4901C,5,854050,425230
60521JCSCX7SO60,5,875750,414549
92667WBBMS201WE,9,1174825,335230
89003SCLGYHWY95,9,1164123,364609
78213CLMBN5005W,6,983135,293048
7744WCMXCN17919,6,,
37303WCRNG202HI,4,843510,351633
46563DLMNT506WE,5,861852,412018
02910TBZXX20AVE,1,712542,414544
65101SSCTN2601E,7,920725,383320
75604NVLPR305SI,6,944730,323021
28170WNSNMONEWA,4,800310,345830
28373HMSBYUSHWY,4,792916,350455
44101DLXCH4747W,5,814848,412536
46206DLXCH5846W,5,861551,395310
97761WRMSPPOBOX,10,1211330,444600
19310RVNGTVALLE,3,755905,395649
60009DLXCH1275T,5,875808,420025
60106DLXCH855FO,5,875710,415821
00739SMTHKCARR1,2,660733,181142
5306WCPRCS977BL,5,,
50265DLVNN8114T,7,934224,413423
25507MRCNNMAINH,3,823331,382330
73018DLTFCHWY62,6,975752,350348
44437DLHGG200OH,5,804350,411038
85501CLCHM2451H,9,1104358,332221
02038JJCRR210GR,1,712544,420356
54401WSCHM2001N,5,893747,445822
38802DLTNT1200S,4,884305,341341
07006WVLNN160PA,2,10700,424900
60609THLLN1100W,5,873700,415000
4522WWRLDF93TEN,5,,
56097DLMNTPOBOX,5,,934500
44128SMLST4589J,5,813415,412608
53086HWLFS414KE,5,,
80640DLTRC9155B,8,1045230,395130
44109MTHRS1000H,5,814109,412654
98948DLMNT49ETH,10,1201801,462229
94304WTKNS3333H,9,1220830,372430
03246RTSSC187WA,1,712833,433131
68802DLCSF204EA,7,982850,405810
35611WNSCR8468U,4,871012,344805
85706SNTRT3131E,9,1102514,320640
53562PRFNS8001U,5,893100,430545
06062WSLYPSPRIN,1,725213,414144
77515GRFBR1508E,6,0,0
44481WRRNW1040P,5,804855,411330
29673DRVTM12MNA,4,822256,344321
46563SGRNL1433W,5,861858,412118
10549ZRCKMRADIO,2,734410,411100
08846VXNDS11FAC,2,743100,403300
98363DMRLM102SC,10,1232700,480700
63383WRRNTCOUNT,7,910715,384805
75652TRYMN200PR,6,944906,321148
84402WLLSN1741W,8,1120113,411309
60120SHKPR1201S,5,881637,420110
78521TTSWF1900B,6,972600,255400
32955TTRSP2900M,4,804319,281830
01701DLXCH125NE,1,712337,421827
27420DLXCH116LA,4,795348,360330
93277MNC00401EC,9,1191638,361925
28630PPSCL47DUK,4,812545,354750
46801TTRSP7310I,5,850956,410847
33313DLXCH6531N,4,801411,260855
33634DLXCH5004C,4,823200,280127
46544JNTHR1015E,5,860987,413963
46360PHLLPUS12L,5,865231,414330
95126DLMNT801AU,9,1215415,371815
55987WTLWW1241B,5,913636,440116
61920HZSTR855NF,5,881038,393025
89408TRXCN18ENE,9,1191228,393636
15301WSHNGWOODL,3,801618,401111
63107WRNRJ2100M,7,901212,383930
38059BSTNNHWY77,4,891421,360542
35622WLKRWHIGHW,4,865450,341449
19403WTSNM975MA,3,752025,400717
48030VRMRP1453E,5,830525,422744
83687MCRNT900EK,10,1163340,433631
43502STYLM319NO,5,841752,413109
77043MLLPR10875,6,953404,294220
23434VTXPC1137P,3,763204,364555
90044VRCMF15134,9,1181725,335708
02852STNLYCALLA,1,712537,413621
87114SPRTN9621C,6,1063938,351105
1603WBLSTN44HAR,3,,
70129DLXCH4375M,6,895534,300124
77092DLXCH3900D,6,952713,294733
44502NTDFN1045C,5,804027,410630
16001RVNND681EA,3,795203,405209
57201TWNCT122CE,8,970926,445545
44223GJNDS3783S,5,813024,411030
75062RTRDS3419R,6,965500,324800
53551TFFYC865ES,5,885345,430445
77598GFCHMPOBOX,6,945825,292954
5720WTRXST31415,8,,
28134TLLTT316CO,4,805327,350510
78238PRTTW6948F,6,983652,292743
57216BGSTN48450,8,963037,451817
12466RCNCRULSTE,2,735900,415300
50644WLNTG10072,7,915336,422839
33442MRCNM1498N,4,800744,261926
80640GRNTD10601,8,1045108,395234
29693GTVLNROUTE,4,830759,343954
42431GTVLNUS41N,4,872905,372309
03833GTPRDPORTS,1,705549,425911
53570WLNTG1025E,5,893650,424419
32830FCLTSFACIL,4,813435,282530
2280WRGNCP35ACR,3,,
04401GTPRD200SY,1,684500,444932
19016TLDYN4THTO,3,752150,395030
79187BFPRDHWY60,6,1013848,351532
35242GRDNP6606C,4,804049,332440
5371WSFCNC645SC,5,,
46312NNTNK151ST,5,872817,413738
57252VLLYQ200ER,8,963814,451317
42102SPRRC204RI,4,855457,374051
90291WSTRN4136D,9,1182622,335920
54020NRTHR805SE,5,924100,451900
44021BRTNR14330,5,810820,412810
24102BLRDGSTATE,3,795925,364940
12466KNGSTNBROA,2,735840,415505
64131SDPTF2000E,7,943412,385730
57350DKTLN674WP,8,981308,442138
48763THMSN905CE,5,833012,441646
30722GLBLT120KE,4,845755,344425
37933WTRSR856LO,4,840858,355500
45601WRVRP1089E,5,825722,391902
01701DNNSN300HO,1,712402,421648
29623STFFRPEARM,4,824245,343227
35903LBMPW1000G,4,855812,340045
38652DNTNM1865D,4,3240900,312400
91746RBRTH530BA,9,1175829,340150
30001WRMDW3055P,4,873700,334700
63116SWNGW4100B,7,901655,385327
63139STRLN3150B,7,901632,383615
13424HMQCH170BA,2,752257,430852
17066BNNYFRT522,3,775532,402212
05401GNRLLLAKES,1,731343,442775
23834CLNLH1106W,3,772338,371500
44095FRSTN10ERI,5,812645,414030
53925CLMBSN4335,5,890006,432104
13790GNRLL600MA,2,755820,420645
7508WCLSTC2811T,6,,
60646PRLSS5800N,5,874347,415115
42749HRSCV476SD,4,855437,371020
24477NBCNCROUTE,3,790301,380130
29502PPSCLPOBOX,4,794300,341100
75607CLTFRPOBOX,6,944205,322403
32750PRKRH777BE,4,812123,284127
58078KCHMT600CE,8,965401,465256
40211CSTRL4510B,4,855010,381328
01950CRSTH122PA,1,705316,424758
54022CMSTNW9341,5,,
64504RHNPL317WE,7,945145,394408
9170WWSTRN382LI,9,,
12328GNRLL381UP,2,733520,431709
54143WPCFN805OD,5,873559,450542
00701CRBGNSTATE,2,662821,182610
37830GGRTC100MI,4,841419,360016
87102STHST601CO,6,1063815,350514
78118NDSTR300WR,6,975412,285412
2965WRFRSC199HD,4,,
24153DRVSY1501R,3,800100,371600
57102SXSTL19612,8,964328,433339
19124SKFRS5400T,3,750411,400042
63144WLSHS1801S,7,902005,383723
79549RFXXX16THA,6,1005500,324330
64101PPMNC1628W,7,943623,390618
80223CYCLM1438S,8,1045926,394129
60073BSCLC1741C,5,880508,422248
64116WLSHS500RA,7,943430,390738
08102GRSPCFRONT,2,750736,395652
7932WMLTCH1656C,6,,
60638PRCSN4929S,5,874615,414812
75244MGTRN4103L,6,965040,325727
25414GRFFTMARTI,3,775216,391712
23234RCHMN5801J,3,772618,372626
45042RNCNC232WE,5,,
44112SHRWD16601,5,813345,413250
92509SRRLM2345F,9,1172240,340053
91761GNRLL1923E,9,1173627,340307
48134PPGND21500,5,831731,420547
9004WMNGRM3423S,9,,
02862RYLLC95GRA,1,712100,415300
2581WFDRLCPBX12,3,,
46312DPNTS5215K,5,872735,413705
45656PLBRCROUTE,5,823754,385009
28052GSTNC1920I,4,811403,351717
17603BRNHM1237H,3,761930,400320
00625RTTNSPR1KM,2,660231,181741
28012STRLN217ST,4,810142,351453
07840TDMDL36NEW,2,744941,404918
44203MLCPR361FA,5,813535,410101
38114PRNML1725A,4,895800,350300
53404HBNMN2100N,5,,
47808PFZRNCARLI,5,872438,322207
95928LTRNT311OT,9,1214903,394227
30120RCKLN405OL,4,671300,254130
2630WSTCKM2CLUM,3,,
59102RSCST2847H,8,1083517,454431
77041NDSTR11722,6,953507,295304
7837WVSTLP28KAY,6,,
48192PRDCT42611,5,831003,421124
48210SCDYN3255G,5,880552,421914
32060GLDKSHWY90,4,830944,302206
26627WYRHSUSHWY,3,803919,384543
01472HLLNGTOWNS,1,713815,423645
28127HWCLP44091,4,801335,352702
01201GNRLL1PLAS,1,731310,422730
42029LWDNC2475I,4,882019,370251
61008DVCCR424FA,5,885007,421609
53545DVRCH1923B,5,890204,423702
36507NTRNT100DI,4,902200,301504
08081CCRTN1031H,2,750019,394648
98106DWMSH5658W,10,1222022,473303
39563NTRNT2019G,4,883000,302500
75090SHRMN532EK,6,963600,333900
77028PHLPR4050H,6,951805,294743
60617CLNHR11800,5,873435,414054
29488NWBLL700IN,4,803730,325645
27025MCFLDPIEDN,4,795930,364032
91745MCKLN15257,9,1175658,340126
44062GGCMP15332,5,810424,412715
9675WSDSND1DETR,9,,
95054VRNSS3560B,9,1215700,372300
14614BBSTT254MI,2,773702,430946
60622NZDRC1087N,5,873913,415408
30336GGRNT7005F,4,843537,334258
72701HNNSC27SAR,6,941000,360000
18773SLSRC401ET,3,754955,411545
45404GMCTY1287A,5,840930,394729
90255MYRSC5820B,9,1181255,335937
93722MRZNN4385W,9,1195230,364830
56379DSGNLNORTH,5,940300,453500
68462NTNLC11200,7,963105,405529
07072MTLMP472BA,2,740315,404920
91311DCNLC9250I,9,1175500,333500
39530MVRSHCLAYP,4,885130,302419
60433DSTNC900EW,5,880435,413240
07307CCDNT651TO,2,740332,404513
54971SPDQNSHEPA,5,884255,435051
60506NTNLM900NR,5,881951,414628
23150STNCN5700L,3,772032,373025
60632WLDRF4200S,5,874330,414902
16825BRDFRMCDOW,3,781757,410013
78621PYNPLHWY29,6,972010,301651
5444WPRPLY2113S,5,,
26101WLKRD620DE,3,813313,391514
01247MDRNL510ST,1,731019,424100
48227CYNKM12381,5,831048,422246
30024MRCND3870L,4,0,0
46176GNCRP501NO,5,854737,393241
63014GNCRPROUTE,7,912147,384122
7035WHLLBR182NR,6,,
30318MMRNC1830E,4,842536,334822
19134MNRCH2501E,3,750600,395925
46952DVRST1700F,5,854047,403402
8529WSLNTR28EGE,9,,
35094NTRST1247B,4,863115,333215
92806DTLSN1231S,9,1175140,335116
9100WRCHDR11911,9,,
44708GRGRY41001,5,812526,404719
49738GRGPCROUTE,5,844130,443236
73055CHMCL1004S,6,975559,343826
60510FRMNTKIRKR,5,881549,415011
18411SNDVKIVYIN,3,753934,413139
06418THWBS259RO,1,730608,411938
01746WFWDC123WA,1,712429,421243
71055NLNDC1000E,6,931825,323603
80033NLNDC5000O,8,1050707,394716
90670NLNDC11211,9,1180930,335932
55110HBFLL3450L,5,930319,450246
84737PCMRC210NH,8,371044,1132509
60638FMCCR5555W,5,874536,414554
48658LMNTD1015W,5,835822,445855
1932WSTNLL14IMS,3,,
27260PDMNT331BU,4,800205,355612
95320HGNMF19527,9,1205958,374730
18848DPNTTRD1BO,3,762706,414706
31650FLTWDPOBOX,4,830236,312021
91324CRCTS18634,9,,
95052NTGRT3236S,9,1215830,372300
48843NTRNT1450M,5,835648,423606
28439MRMRKHWY76,4,790230,341752
5532WCMSTN111BA,5,,
91342SPTSY12930,9,1182731,341819
44102DCKYG10302,5,814525,412837
10474GNRLF900WH,2,735309,404908
60446MRCNS642FO,5,880640,413857
91352LRTPL9939G,9,1182320,341503
19134MPNNC2254E,3,750530,395949
60609MNLYL4435S,5,874104,414849
55369NVRSL8860Z,5,932519,450655
7907WSPRMN8MISN,6,,
98421THDLC2001T,10,1222408,471533
7911WCVNSS851SF,6,,
65708NTRNT1301E,7,935410,365526
28203MGLDV1201S,4,805125,351319
44022THDXT7145P,5,812246,412518
85017MGLDV3030N,9,1120428,32712
48227DXTRX12886,5,831022,422330
15601NNVTVRD5XX,3,792838,401438
44146MNGLL214NO,5,813140,412231
71220NTRNT705CO,6,915430,324700
00658NSTFRPR189,2,655825,181519
44035DMNDP333PR,5,820606,412109
46530VYTCN12912,5,860703,414448
44108LTVST12610,5,813545,443300
19007THDLC1414N,3,74101,40006
2736WPTTRS513CU,4,,
86022NTRMN1346N,9,1123105,365822
27401WSTRN533BA,4,794500,360400
02272THWCB80OAK,1,711040,422211
1954WMRGNT21CMM,3,,
19601MRTNP150CO,3,755500,402000
71361NTRNTWILLI,6,922106,311739
97441NTRNTHWY10,10,1240700,434440
30035PLDNT2365P,4,,
92801NTRCM1380K,9,1175457,334958
17331XFRDN5COMM,3,770054,394818
30240NTRFCORCHA,4,851039,325229
48906WRGRC2401N,5,,
27407BRLNG6008H,4,0,0
33784FBRGL32012,4,824015,274804
95050NTRNT3350V,9,1215558,371941
40165NTRLKHWY44,4,854244,375939
90221PPLPL3100E,9,1181130,335515
19605DTRCH100MC,3,755754,402242
95134LRLRLONERI,9,1215624,372410
90248LRBRN17908,9,,
74117LRCRP6930N,6,955418,361536
48813GNRLL1023R,5,845110,423301
71701NTRNT1944A,6,928127,335555
27928WSCLRHWY64,4,761300,355300
19713WLGRS750OT,3,754652,393922
7974WRPTDP314FM,6,,
61938RRDNNROUTE,5,882059,393158
60627SCDYN13931,5,873700,413829
94544MDLND31500,9,1220230,373715
9174WQKRTC111NV,9,,
03256LWPCK1PACK,1,713832,433729
91978JYCRF2780V,9,1165807,324308
80022PHLLP3960E,8,1045630,394747
26570LVRDGCOUNT,3,801701,393616
19137GNRLF2121E,3,750535,400002
5544WWLMNP92WYM,5,,
14220SRRNT2375S,2,784927,425001
37931VNYLX2636B,4,840717,355806
60622CRBTP927WB,5,873907,415430
46803VNGNR1615L,5,850518,410412
60160VRTCL2117N,5,875116,415501
19809DGMRH200HA,3,753026,394436
91311MCRPX20751,9,1183505,341446
30577VRMNTMEADO,4,831658,343142
29348MSCTH800BL,4,820712,350410
2000WFRTMY25THS,3,,
0207WCYNLX1771W,1,,
2001WFRTMY1155W,3,0,0
01590LNCSP7JOHN,1,714532,421031
2788WCNCMR1653W,4,,
40299NDSTR1825L,4,853407,301306
32935DCTPH3900W,4,803800,280401
03217LWPCK6MILL,1,713802,434213
92020CLDRS1080B,9,1165831,324901
11215KNTLF58SEC,2,735940,404029
90806NDSTR3200E,9,1180912,334827
02865VSTWL11WEL,1,415537,712845
36582NDSTR8475B,4,881048,303045
08016GLDBN1818R,2,744950,403603
78550STHTX8600E,6,973625,261150
44446MWLDB100PL,5,804625,411120
77041LBFST11929,6,953514,295230
73104WHSTW500ES,6,973012,352716
00716NFRMTROAD1,2,670711,182351
25143KNCDNPLANT,3,815030,382540
11590KLRTN695SU,2,733322,430344
33605HCNDL3520A,4,822532,275732
37148KNGHTLONGV,4,863000,364500
48180VSSST7925B,5,831831,421442
48722NDSTR6051D,5,835304,432146
47995NDSTRSTRD2,5,870230,404511
4351WGLNNH1286C,5,,
55108GNRLF1800C,5,931036,445836
20166SMTHS114PW,3,,
60647VNNSS2501N,5,873800,415300
60646NDCTN5680N,5,874705,415930
43015DLSCR700LO,5,830524,401701
95050NTDDF2830D,9,1215528,372104
07470STPHN92NEW,2,561212,561207
56031WGHTR1000A,5,943018,433940
00918NDSTR209ON,2,660341,182529
54952GNRLC388AH,5,822700,441145
45365GNRLH440FA,5,840942,401658
8044WKLGRD2254C,8,,
11802GNRLN600WE,2,733132,404606
92121RHNLN7455C,9,,
64801PCHNY3230N,7,942730,370730
46222NDSTR1610W,5,861130,394610
27048STHRN3561O,4,795513,362715
40511TMSNM2269D,4,843344,383509
86504GNRLDCOALM,9,1090313,354443
91769GNRLD1675W,9,1173400,340500
92101GNRLD3302P,9,1171114,324355
45042NLNDC912NE,5,842256,393123
98052VNGRP14640,10,1220730,474030
91352VLLYP11138,9,,
80701LPRNF2400E,8,1034553,401430
02909VCTRY50AGN,1,172400,415016
11429VLKRT22240,2,734330,404228
97402HMTTC3590W,10,1230906,440318
00910VLCCHPRRD1,2,660538,182039
03060STRCP29FRO,1,712700,424500
28144PRGRS5755N,4,803607,354353
85281DGTLQ1901W,9,1115800,332450
40602JMBMBUS460,4,854835,381205
47546JFCPL12THA,5,865508,382307
85009NCDTC50N41,9,1120845,332700
87109DGTLQ5600K,6,1063529,350839
45404SNCNC1708F,5,840954,394713
12202CLMNT85SPE,2,,
90224GRTWS1805W,9,893515,2100
82609LTTLM5700E,8,1061400,425200
76401GNNPR840SE,6,981103,321312
75051VCTCN1800S,6,970232,324558
46320VRMTT7143R,5,873101,413811
33823JCQNF425RE,4,814802,280307
48557GNRLM4300S,5,834100,425900
60622GNRLP823WB,5,873857,415430
33880VLDFR909FI,4,814525,280325
48042GNRLM3300G,5,833500,423518
37046GNRLSHIGHW,4,863900,354759
10940GNRLS20IND,2,742515,412745
32043DZRGY3529E,4,813939,295959
53012SMDRRW57N1,5,875853,431641
48237GNRLP21841,5,830944,422723
37398VNTRBRTE2E,4,860310,351455
48026VNTRN18600,5,825552,423259
02740NTRNT74KIL,1,705530,413830
01340FBRTCROUTE,1,724300,423930
92643LCTRN13932,9,,
92236RMTCD85901,9,1160959,333950
97035HRZNT17750,10,1224422,452354
28217VNTRP1600W,4,805000,351100
75040VRQLT1000N,6,963552,325521
61422VGHNB146SW,5,903102,403300
22110SFTYK11520,3,773222,384735
14608GNSVL244VE,2,773934,432500
14845MGNGNWESTI,2,765019,420940
60607GCNCX200NL,5,873952,415308
75789GNRLRPOBOX,6,950659,320900
24555GNRLSRTE1B,3,792823,373723
28144THRMD1801S,4,802930,353910
94070MCDVS301IN,9,1221536,373049
44125HLMNM4840W,5,813808,412525
23228HNKNS7609C,3,772954,373712
44305THGNR130EL,5,812847,410306
00767JPNTBRD3KM,2,655113,180537
60627HRSCC135TH,5,873730,413900
47933MPXDV905LO,5,865400,400200
01105DGTLQ1FEDE,1,420730,703000
44044VNLRC9612M,5,814200,413000
2257WDMNNN819IN,3,,
60638DLBXC4800S,5,,
91732VLLYB3141N,9,1180110,340415
19153HYGRD8400E,3,751337,395307
62450PRRFR217WE,5,880000,384000
02860VNCNC55FAI,1,712515,415225
29609SHDDS1434P,4,822414,345311
90021DLDYN905EE,9,,
30120HYSNC100IN,4,844730,340925
75265DXCNC1300S,6,965031,324458
28213NCLCH6101O,4,804536,351545
92335VSTMT13425,9,1172858,340543
29641HLSTR155AH,4,823740,325010
81635NCLPR2717C,8,1080518,393835
8400WMRCNF618E1,8,,
63069CNVNN307IN,7,904747,382929
45440BRDNN1725E,5,840802,394054
74015SFTYK550EC,6,957330,362460
77066CMXCT11331,6,953112,295647
50501NWNGC1584S,7,941004,422906
50532VNDSTPOBOX,7,935910,422818
63069TRMNF900IN,7,904704,382903
84054KCHMT95WES,8,1115419,405143
17055BMXXX180KO,3,770533,401334
94608GMMRT12506,9,1221724,375048
91702THVLS1004W,9,1175503,340820
55415THVLS1101S,5,931513,445827
61821DSKTC1401I,5,881615,400854
2300WSHLND1134V,3,,
51442BPNCXRURAL,7,952242,420004
92377MNRLF3511N,9,1173155,335250
74018HYDRH915WB,6,953615,361950
54929TLTYT151E1,5,884440,443755
84087CRWNS1710W,8,1115537,405145
44905DVRSF555PA,5,822949,404530
49505DSPLY1340M,5,854011,425933
40210HYKLS1401S,4,854737,381330
87401SFTYK4200A,6,1082634,367389
15650VLLYVAVENU,3,792236,401743
30318DTTLR1375S,4,842559,334828
60106PLSTR429SO,5,885530,415630
23231STRLZ5674E,3,772120,373010
07005DRNNC94FAN,2,702520,405340
60110THVLS400EA,5,881721,420659
2847WMXPRM31IND,4,,
30084DVRSY1846M,4,841531,335015
75203DXMTL3030M,6,964653,324423
55121NSYSM1200T,5,930900,445130
60638CNVRT4910C,5,874527,414813
72117TNNBM4500B,6,921251,344553
53916DNLYD151AI,5,884919,432851
7731WCMXCN12247,6,0,0
21090SGNTR786EL,3,745138,374218
36117HSSMN101SM,4,862200,322300
44425VLLYV7158M,5,411000,803400
63042DVRSF5433E,7,,
11101TDRHN43023,2,735540,404502
76702VNTRN7711I,6,971111,312946
44103VLNMF6725M,5,813830,413148
27102VRCPR1140W,4,800546,360804
21203THVLS1401S,3,763757,391627
44104VNDRN2685E,5,813745,412832
23323CMMNW2837S,3,761819,364613
07002CMRCS229EA,2,740536,403925
01105VLLYP412AL,1,723413,420658
29477SCNTRCOCOA,4,803401,331112
44256SGNTR1035W,5,815352,410805
98660VNCVR5509N,10,1224329,453831
36512CMRCSUSHIG,4,880119,305827
54956CNVRT830EH,5,883100,440144
62286VLLYSRR2BO,5,893800,380645
45432GWSMT1700S,5,840633,394336
08825HNTRDRTE29,2,850945,5000
63088VLLYT600ST,7,902608,333202
48079VCMTF4662P,5,822943,424714
